sentence,label,id,token_count,char_count,avg_word_len,dep_depth,num_clauses,passive_voice_count,negation_count,hedge_count,num_financial_terms,num_entities,entity_density,flesch_reading_ease,flesch_kincaid_grade,complexity_score
"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .",neutral,2077,27,144,4.64,6,2,0,0,0,0,0,0.0,49.48,12.57,0.22058335973216062
"The gross area of eight houses will be 12,167 m2 .",neutral,3013,11,50,3.875,4,0,0,0,0,0,2,0.1818,78.25,4.83,0.07920735191810772
"Earnings per share ( EPS ) for the first quarter 2007 amounted to EUR0 .07 , up from EUR0 .04 .",positive,392,21,95,4.417,4,0,0,0,0,2,3,0.1429,83.75,3.69,0.0924023010460147
"Under the plan , which CSES worked out together with Public Policy Management Institute ( PPMI ) and other partners , buildings with a total area of 10,000 square meters should be built on the territory in the first phase .",neutral,2391,41,223,4.914,8,1,2,0,2,0,5,0.122,36.35,17.13,0.3408307943872988
"The Division also includes joint sales , marketing and controlling functions for these units .",neutral,2698,15,94,6.0,4,0,0,0,0,0,1,0.0667,43.96,10.36,0.11696146004149273
Almost two thirds of Olvi 's net sales come from outside Finland .,neutral,2456,13,66,4.636,5,0,0,0,0,0,3,0.2308,88.91,3.84,0.08412248357061221
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",positive,247,20,101,4.133,4,0,0,0,0,0,3,0.15,87.95,2.48,0.08389964641100178
The identity of the buyer is not yet known .,neutral,2242,10,44,3.778,4,0,2,1,0,0,0,0.0,75.5,4.96,0.16130799589420594
"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .",neutral,2691,26,161,5.583,10,2,0,0,0,0,0,0.0,20.33,16.39,0.2650112272659511
Rapala estimates its net sales for 2008 will increase by between 8.0 pct and 12 pct assuming 2007 exchange rates .,positive,1474,21,114,5.0,6,2,0,0,0,0,4,0.1905,78.25,4.83,0.1669632652554164
"In addition , the company is considering the start of production in Russia .",neutral,2534,14,76,5.083,3,0,0,0,0,0,1,0.0714,39.56,10.72,0.11056634413511231
It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,positive,1463,24,128,4.773,7,3,0,0,0,0,2,0.0833,52.58,11.14,0.24119919390404496
` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC .,positive,1326,29,152,5.087,8,0,0,0,0,0,4,0.1379,37.95,13.93,0.18910275821158817
The Finnish group anticipates a sales gain of EUR42m after tax and expenses .,positive,703,15,77,4.462,4,0,0,0,1,0,3,0.2,56.98,8.54,0.14875399476371495
"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",positive,1185,19,91,5.083,3,1,0,0,0,0,4,0.2105,80.78,3.86,0.1108161624490658
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",negative,3121,26,131,5.167,6,0,0,0,0,2,3,0.1154,47.79,8.25,0.139652319680481
"The company said Offshore segment represented 43 % of the total marine engines orders for the July-September 2010 period , Merchant 33 % , Special vessels 18 % , and Cruise and Ferry , and Ship Design -- 2 % and 3 % , respectively .",neutral,1080,48,232,5.552,8,1,0,0,0,0,6,0.125,28.01,17.8,0.27469833516572256
"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .",positive,1249,37,211,5.533,9,3,0,0,1,0,3,0.0811,25.27,17.44,0.3550598593408368
"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",positive,262,17,83,5.455,3,0,0,0,0,0,2,0.1176,63.49,7.63,0.09961597470681773
"Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia .",neutral,2400,30,185,5.667,8,1,0,0,1,0,4,0.1333,13.36,18.1,0.2831088850688233
Strong growth has continued also in China .,positive,693,8,43,5.0,2,0,0,0,0,0,1,0.125,66.79,5.68,0.06518443074811171
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",positive,3197,45,270,5.436,8,1,0,0,0,0,9,0.2,37.53,11.5,0.23470469417735043
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,positive,146,15,67,4.2,3,0,0,0,0,3,2,0.1333,95.0,1.5,0.06248262724234744
The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,positive,322,20,107,5.062,5,0,0,0,0,1,2,0.1,67.33,8.59,0.12345877434903597
Gunneflo will be responsible of Oriola-KD 's Pharmaceutical Trade business in Sweden .,neutral,845,15,86,5.833,5,0,0,0,0,1,4,0.2667,25.46,12.69,0.13601277547952695
Karppinen expects the consolidation trend to continue in the Finnish market .,neutral,2025,12,77,5.909,4,1,0,0,0,0,2,0.1667,34.16,11.23,0.14364533641423174
"Profit per share was EUR 1.03 , up from EUR 0.87 .",positive,303,12,50,3.625,4,0,0,0,0,1,2,0.1667,108.7,-0.66,0.051360180164231765
"After piloting , the instrument will be further developed according to the experiences gained .",neutral,1003,15,95,6.077,4,1,2,0,0,0,0,0.0,17.93,13.99,0.1644332482359372
The dismissed staff members will now take the matter to court unless it can be settled outside .,negative,3145,18,96,4.588,2,1,2,0,0,0,0,0.0,75.12,7.0,0.11950351182046313
"Operating profit totalled EUR 21.1 mn , up from EUR 18.6 mn in 2007 , representing 9.7 % of net sales .",positive,5,22,103,4.5,5,1,0,0,0,2,4,0.1818,80.07,3.21,0.12592415306350627
He will report to CapMan Plc 's CEO Heikki Westerlund .,neutral,1510,11,55,4.667,4,0,0,0,0,0,2,0.1818,69.79,6.01,0.08560926164032996
"The number of class A shares remains unchanged at 9,526,089 shares .",neutral,2268,12,68,4.7,5,0,0,0,0,0,1,0.0833,88.0,3.72,0.08153345740782152
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,positive,447,18,82,4.286,5,0,0,0,0,0,2,0.1111,75.14,4.64,0.09815268382901014
"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",neutral,2935,15,81,5.364,4,0,0,0,1,0,1,0.0667,37.46,11.26,0.1635109392081594
Stora Enso will receive a 19.9 pct equity interest in the combined company .,neutral,2633,14,76,4.833,4,0,0,0,0,0,2,0.1429,57.07,6.91,0.09630602762870207
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",negative,2892,23,104,4.118,6,0,0,0,0,2,3,0.1304,71.28,4.89,0.11560919952544224
The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,neutral,2243,16,91,5.0,4,2,2,0,0,1,1,0.0625,50.61,9.93,0.17212210078761678
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",positive,426,40,212,4.781,8,1,0,0,0,0,5,0.125,67.76,6.79,0.1994613862800636
"Department store sales improved by 14 % to EUR 1,070.6 mn .",positive,599,12,59,4.625,3,0,0,0,0,0,2,0.1667,86.71,3.65,0.06833317028175313
It will report full-year results on August 22 .,neutral,2016,11,47,4.375,3,0,0,0,0,0,2,0.1818,71.82,5.23,0.07496723439674022
"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA .",neutral,2597,32,158,4.5,7,0,2,0,0,0,8,0.25,54.54,12.61,0.18134499695637052
Kauko-Telko 's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year .,neutral,2560,30,181,5.556,6,0,4,0,0,1,5,0.1667,29.03,15.92,0.18901667085942161
"- The Group -¦ s cumulative sales during the review period were EUR 48.2 million EUR 53.1 million , 1-9/2007 and profit before taxes was EUR 1.2 1.4 million .",neutral,2419,33,158,4.857,4,0,0,0,0,1,4,0.1212,71.14,5.49,0.1254237399995031
Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,positive,844,18,105,5.6,4,0,0,0,0,0,3,0.1667,47.83,10.56,0.1238604829743093
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,218,15,63,3.778,4,0,0,0,0,2,3,0.2,87.95,2.48,0.07420972393038162
"ALEXANDRIA , Va. , June 7 -- Michael G. Williams of Newbury Park , Calif. , has developed a network device .",neutral,1544,22,108,5.667,4,0,0,0,0,0,6,0.2727,37.51,9.35,0.1250477508199165
"In 2006 , TeliaSonera net sales were SEK 91 bn , EBITDA was SEK 32.266 bn , net income was SEK 19.28 bn .",neutral,1360,24,105,3.812,3,2,0,0,0,2,5,0.2083,95.17,2.47,0.14074263006857482
"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",negative,3241,39,216,4.886,7,2,0,1,1,0,1,0.0256,36.66,17.34,0.40112833634590545
Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,neutral,2008,15,72,5.333,4,0,0,0,0,0,2,0.1333,62.82,5.86,0.09254739754149273
"STORA ENSO , NORSKE SKOG , M-REAL , UPM-KYMMENE Credit Suisse First Boston ( CFSB ) raised the fair value for shares in four of the largest Nordic forestry groups .",positive,7,35,164,4.667,8,0,0,0,0,1,12,0.3429,59.64,11.15,0.1856481999105546
"Compagnie de Financement Foncier - Is to issue a benchmark , 10 year covered deal in Euros .",neutral,2422,18,92,5.0,4,1,0,0,0,0,3,0.1667,56.25,9.14,0.1439342676965315
Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,negative,3371,17,82,4.071,4,0,0,0,0,2,6,0.3529,53.64,9.26,0.11486954708929636
The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,positive,500,23,103,4.111,5,1,2,0,2,0,1,0.0435,69.79,6.01,0.22638644311518585
The contract value amounts to EUR 2.4 million .,neutral,2685,9,47,5.0,3,0,0,0,0,0,1,0.1111,71.82,5.23,0.07109126540449215
"The total floor area of the plant expansion is 29,000 square metres .",neutral,2772,13,69,4.545,4,0,0,0,0,0,1,0.0769,67.76,6.79,0.09371700146591135
"Tecnomen 's system features a new range of value-added services for prepaid and post-paid billing , charging and rating of voice calls , data traffic , or any kind of content services in both mobile and fixed networks .",neutral,2139,43,219,4.806,13,0,0,0,0,0,1,0.0233,40.78,16.27,0.26098113570860665
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",neutral,2741,21,119,5.588,5,0,0,0,0,0,1,0.0476,30.33,13.25,0.15067887690071557
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,positive,61,19,126,6.176,6,0,0,0,0,1,2,0.1053,19.37,15.03,0.16287028237427947
Cash flow from operating activities is estimated to be positive .,positive,596,11,65,5.4,4,1,2,0,1,1,0,0.0,19.03,13.09,0.1934651644181077
"The business had gross written premiums of EUR152 .4 m ( 91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",neutral,3002,39,175,4.037,6,0,0,0,0,0,8,0.2051,72.62,5.86,0.1518795382689823
"An acquisition of TeliaSonera would be France Telecom 's biggest since its 2000 purchase of Orange plc for 27.8 billion ( $ 55.1 billion ) and would create the world 's fourth-largest telecom company behind AT&T Inc. , Verizon Communications Inc. and NTT Corp. of Japan .",neutral,1872,49,271,5.471,8,0,0,0,2,1,11,0.2245,61.34,6.79,0.27245880230073544
"Aldata Solution Oyj Bertrand Sciard President and CEO Further information : Aldata Solution Oyj , Bertrand Sciard , President and CEO , tel. +33 1 46 48 28 00 Aldata 100 % Retail-Wholesale At Aldata 100 % of our business is dedicated to retail and wholesale business improvement .",neutral,722,52,280,5.857,4,0,2,0,0,0,7,0.1346,24.38,15.08,0.21427452528697077
A CUT ABOVE Bring the outdoors in with these birch-branch coasters .,neutral,998,14,68,4.583,4,0,0,0,0,0,0,0.0,80.31,4.79,0.08480429151759095
"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",negative,3410,44,262,5.268,9,6,2,1,1,1,0,0.0,18.72,20.83,0.5536843445637051
The event can be followed on-line via Orion 's Finnish homepage at www.orion.fi as well as via the Kauppalehti Live web service at www.kauppalehti.fi/live .,neutral,928,27,156,4.227,5,0,2,0,0,0,2,0.0741,43.08,10.23,0.14592223526634865
"Previously , the plant was expected to be completed by the end of 2008 .",neutral,885,15,72,4.333,5,1,3,0,1,0,1,0.0667,63.49,7.63,0.17800496297952695
The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .,neutral,2346,21,143,6.1,7,3,0,0,0,0,0,0.0,13.11,16.4,0.2639225668045617
"When the negotiations were started , Neste Oil anticipated that 450 people would be affected .",neutral,2403,16,94,5.692,3,2,4,0,2,0,2,0.125,35.51,11.78,0.2590820700718048
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,positive,629,34,159,4.652,7,0,0,0,1,1,5,0.1471,50.29,12.7,0.22737591386528525
"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",neutral,1566,23,147,6.1,9,1,0,0,0,0,5,0.2174,4.65,17.58,0.23146540278398928
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,202,12,55,3.889,3,0,0,0,0,2,2,0.1667,85.89,2.65,0.06290782305953091
"A total of 38,244 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed on 19 April exercising the A-B-C options based on the company 's stock option plan 1999 .",neutral,1832,39,185,4.194,9,2,2,0,1,0,5,0.1282,70.14,7.7,0.27831516861086264
"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn .",neutral,1852,30,140,4.5,6,0,0,0,0,0,5,0.1667,54.75,11.34,0.16416858058164382
Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .,positive,160,35,212,6.111,6,1,0,0,0,0,6,0.1714,5.28,19.73,0.2471549440344862
Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,positive,21,31,154,4.909,5,0,0,0,0,3,7,0.2258,67.88,5.94,0.13039943366751142
Pharmaceuticals - Poland This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Poland .,neutral,1054,27,162,5.625,7,0,0,0,0,2,2,0.0741,6.93,18.01,0.20095194947575037
"According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year .",neutral,801,23,136,5.632,5,0,0,0,1,0,5,0.2174,40.49,12.83,0.19394286672629693
Approval by shareholders of Cencorp in accordance with Finnish law .,neutral,986,11,68,5.7,5,0,0,0,0,0,2,0.1818,44.41,9.55,0.11122524721725303
The sale price was not disclosed .,neutral,2311,7,34,4.5,2,0,2,1,0,0,0,0.0,102.05,0.52,0.11858498791865434
"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations .",neutral,2654,29,149,5.045,7,1,4,0,0,0,2,0.069,30.9,14.91,0.21578711985688734
"After the reporting period , BioTie North American licensing partner Somaxon Pharmaceuticals announced positive results with nalmefene in a pilot Phase 2 clinical trial for smoking cessation .",positive,1254,28,192,6.48,6,0,0,0,0,0,4,0.1429,-1.77,19.97,0.20711335811717355
"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",negative,488,42,221,4.229,9,1,0,0,0,1,8,0.1905,43.57,17.12,0.26579144848812364
